q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,social_sciences_proba,public_service_law_and_policy_proba,math_sciences_and_engineering_proba
0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,"Public Service, Law, and Policy",15552,0.05263157894736842,0.05263157894736842,0.47368421052631576,0.15789473684210525
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,"Public Service, Law, and Policy",15553,0.23076923076923078,0.07692307692307693,0.5384615384615384,0.07692307692307693
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,"Math, Sciences, and Engineering",15554,0.15,,0.15,0.45
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"Math, Sciences, and Engineering",15555,0.13043478260869565,,0.13043478260869565,0.7391304347826086
0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,Business and Communication,15556,0.3125,0.0625,0.4375,0.125
1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,"Public Service, Law, and Policy",15557,0.22033898305084745,0.15254237288135594,0.1864406779661017,0.3559322033898305
1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,"Math, Sciences, and Engineering",15558,0.29411764705882354,0.14705882352941177,0.23529411764705882,0.29411764705882354
1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,Social Sciences,15559,0.21568627450980393,0.17647058823529413,0.11764705882352941,0.49019607843137253
0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,"Math, Sciences, and Engineering",15560,0.1590909090909091,0.20454545454545456,0.11363636363636363,0.4090909090909091
0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,"Math, Sciences, and Engineering",15561,0.21212121212121213,0.15151515151515152,0.3333333333333333,0.30303030303030304
0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",15562,0.1276595744680851,,0.2127659574468085,0.574468085106383
1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,"Math, Sciences, and Engineering",15563,0.25,0.25,0.225,0.275
1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,Social Sciences,15564,0.3902439024390244,0.3170731707317073,0.21951219512195122,0.07317073170731707
0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,Social Sciences,15565,0.23076923076923078,0.5,0.038461538461538464,0.038461538461538464
1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,Business and Communication,15566,0.24489795918367346,0.1836734693877551,0.16326530612244897,0.3877551020408163
1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",15567,0.22950819672131148,0.14754098360655737,0.16393442622950818,0.4426229508196721
1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,Social Sciences,15568,0.3157894736842105,0.24561403508771928,0.15789473684210525,0.19298245614035087
0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,"Math, Sciences, and Engineering",15569,0.09433962264150944,0.16981132075471697,0.18867924528301888,0.4716981132075472
0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,Social Sciences,15570,0.16666666666666666,0.21428571428571427,0.19047619047619047,0.40476190476190477
1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,"Math, Sciences, and Engineering",15571,0.21052631578947367,0.02631578947368421,0.2631578947368421,0.5
1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,"Math, Sciences, and Engineering",15572,0.358974358974359,0.3333333333333333,0.1282051282051282,0.05128205128205128
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,Creative Arts,15573,0.15,0.025,0.3,0.425
0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,Social Sciences,15574,0.25,0.041666666666666664,0.16666666666666666,0.375
0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,"Math, Sciences, and Engineering",15575,0.20454545454545456,0.11363636363636363,0.25,0.4090909090909091
0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,Social Sciences,15576,0.21621621621621623,0.2702702702702703,0.2702702702702703,0.24324324324324326
0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,"Public Service, Law, and Policy",15577,0.1935483870967742,0.12903225806451613,0.0967741935483871,0.5483870967741935
0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,"Public Service, Law, and Policy",15578,0.19230769230769232,0.2692307692307692,0.1346153846153846,0.3269230769230769
0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,Business and Communication,15579,0.2222222222222222,0.37037037037037035,0.3333333333333333,0.037037037037037035
1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,Business and Communication,15580,0.20454545454545456,0.20454545454545456,0.1590909090909091,0.4318181818181818
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Social Sciences,15581,0.08333333333333333,0.375,0.125,0.4166666666666667
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",15582,0.29545454545454547,0.20454545454545456,0.045454545454545456,0.4318181818181818
1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,Business and Communication,15583,0.2857142857142857,,0.14285714285714285,0.5428571428571428
0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,Social Sciences,15584,0.17307692307692307,0.2692307692307692,0.15384615384615385,0.3269230769230769
1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",15585,0.24390243902439024,,0.0975609756097561,0.6341463414634146
1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,"Math, Sciences, and Engineering",15586,0.3125,0.20833333333333334,0.10416666666666667,0.375
0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,"Public Service, Law, and Policy",15587,0.13636363636363635,0.11363636363636363,0.29545454545454547,0.36363636363636365
1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,Social Sciences,15588,0.32608695652173914,0.08695652173913043,0.17391304347826086,0.391304347826087
1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,"Math, Sciences, and Engineering",15589,0.3684210526315789,0.02631578947368421,0.13157894736842105,0.47368421052631576
1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,Business and Communication,15590,0.3181818181818182,0.11363636363636363,0.1590909090909091,0.29545454545454547
1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,"Math, Sciences, and Engineering",15591,0.375,,0.21875,0.28125
0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,"Public Service, Law, and Policy",15592,0.0975609756097561,0.24390243902439024,0.3170731707317073,0.24390243902439024
1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,"Public Service, Law, and Policy",15593,0.35555555555555557,0.1111111111111111,0.17777777777777778,0.24444444444444444
1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,"Math, Sciences, and Engineering",15594,0.35,0.325,0.05,0.25
0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,"Public Service, Law, and Policy",15595,0.14285714285714285,0.2857142857142857,0.16326530612244897,0.3877551020408163
1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,"Math, Sciences, and Engineering",15596,0.2826086956521739,0.10869565217391304,0.2826086956521739,0.2391304347826087
1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,"Math, Sciences, and Engineering",15597,0.35294117647058826,0.0784313725490196,0.13725490196078433,0.35294117647058826
0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,Business and Communication,15598,0.08333333333333333,0.020833333333333332,0.2708333333333333,0.5416666666666666
0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,"Math, Sciences, and Engineering",15599,0.125,0.1,0.225,0.45
0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,"Public Service, Law, and Policy",15600,0.25,0.03571428571428571,0.32142857142857145,0.35714285714285715
0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,"Math, Sciences, and Engineering",15601,0.037037037037037035,,0.14814814814814814,0.6296296296296297
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,Business and Communication,15602,0.17142857142857143,0.2857142857142857,0.2857142857142857,0.2571428571428571
1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,"Math, Sciences, and Engineering",15603,0.2727272727272727,0.18181818181818182,0.21818181818181817,0.23636363636363636
0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Creative Arts,15604,0.16666666666666666,0.08333333333333333,0.4166666666666667,
1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,"Public Service, Law, and Policy",15605,0.24444444444444444,0.022222222222222223,0.3111111111111111,0.4222222222222222
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,"Math, Sciences, and Engineering",15606,0.02564102564102564,,0.15384615384615385,0.6923076923076923
1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,Business and Communication,15607,0.2608695652173913,0.2826086956521739,0.13043478260869565,0.21739130434782608
0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,"Math, Sciences, and Engineering",15608,0.1276595744680851,0.2127659574468085,0.14893617021276595,0.5106382978723404
0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,Social Sciences,15609,0.22857142857142856,0.37142857142857144,0.08571428571428572,0.2857142857142857
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Business and Communication,15610,0.36363636363636365,,,0.18181818181818182
0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,"Math, Sciences, and Engineering",15611,0.1794871794871795,0.10256410256410256,0.15384615384615385,0.4358974358974359
0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,"Math, Sciences, and Engineering",15612,0.08823529411764706,0.029411764705882353,0.35294117647058826,0.5294117647058824
0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,"Math, Sciences, and Engineering",15613,0.09523809523809523,0.21428571428571427,0.16666666666666666,0.42857142857142855
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,Business and Communication,15614,0.25,0.23333333333333334,0.2,0.3
0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,"Math, Sciences, and Engineering",15615,0.1282051282051282,0.2564102564102564,0.2564102564102564,0.2564102564102564
1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,Creative Arts,15616,0.25757575757575757,0.19696969696969696,0.15151515151515152,0.3181818181818182
0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,"Math, Sciences, and Engineering",15617,0.1346153846153846,0.17307692307692307,0.19230769230769232,0.4807692307692308
1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,Business and Communication,15618,0.2777777777777778,0.25925925925925924,0.16666666666666666,0.2037037037037037
0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,Business and Communication,15619,0.10204081632653061,0.1836734693877551,0.16326530612244897,0.5306122448979592
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,"Math, Sciences, and Engineering",15620,0.11538461538461539,0.038461538461538464,0.4230769230769231,0.38461538461538464
0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,"Public Service, Law, and Policy",15621,0.2,0.3,0.2,0.13333333333333333
0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,Social Sciences,15622,0.2647058823529412,0.2647058823529412,0.20588235294117646,0.2647058823529412
1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,"Math, Sciences, and Engineering",15623,0.24074074074074073,0.18518518518518517,0.12962962962962962,0.37037037037037035
0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,Creative Arts,15624,0.2857142857142857,0.4642857142857143,0.10714285714285714,
1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,Business and Communication,15625,0.29545454545454547,0.11363636363636363,0.29545454545454547,0.2727272727272727
1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,Social Sciences,15626,0.18333333333333332,0.16666666666666666,0.23333333333333334,0.3333333333333333
1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,"Public Service, Law, and Policy",15627,0.35714285714285715,0.11904761904761904,0.2857142857142857,0.23809523809523808
1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,Creative Arts,15628,0.25925925925925924,0.07407407407407407,0.2037037037037037,0.37037037037037035
0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,Business and Communication,15629,0.25925925925925924,,0.25925925925925924,0.3333333333333333
1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,"Public Service, Law, and Policy",15630,0.2765957446808511,0.02127659574468085,0.2127659574468085,0.3829787234042553
1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,Social Sciences,15631,0.3157894736842105,0.24561403508771928,0.15789473684210525,0.21052631578947367
0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,Business and Communication,15632,0.175,0.25,0.25,0.225
0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,Social Sciences,15633,0.07142857142857142,0.23809523809523808,0.23809523809523808,0.4523809523809524
0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,"Public Service, Law, and Policy",15634,0.1702127659574468,0.2765957446808511,0.0851063829787234,0.3617021276595745
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,"Math, Sciences, and Engineering",15635,0.027777777777777776,0.027777777777777776,0.2777777777777778,0.5277777777777778
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Business and Communication,15636,0.23529411764705882,0.23529411764705882,0.4117647058823529,0.11764705882352941
0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,Business and Communication,15637,0.15555555555555556,0.2,0.13333333333333333,0.4
0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,Business and Communication,15638,0.17777777777777778,0.1111111111111111,0.17777777777777778,0.4222222222222222
1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,Creative Arts,15639,0.3225806451612903,0.12903225806451613,0.12903225806451613,0.2903225806451613
0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,"Public Service, Law, and Policy",15640,,0.047619047619047616,0.2857142857142857,0.42857142857142855
1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,Business and Communication,15641,0.22641509433962265,0.18867924528301888,0.1509433962264151,0.33962264150943394
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"Math, Sciences, and Engineering",15642,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.38095238095238093
0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,Business and Communication,15643,0.19444444444444445,0.25,0.1388888888888889,0.2777777777777778
0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,"Public Service, Law, and Policy",15644,0.13636363636363635,0.29545454545454547,0.20454545454545456,0.36363636363636365
0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,Social Sciences,15645,0.20930232558139536,0.3023255813953488,0.23255813953488372,0.2558139534883721
1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,"Math, Sciences, and Engineering",15646,0.38461538461538464,0.1282051282051282,0.1282051282051282,0.2564102564102564
0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,"Math, Sciences, and Engineering",15647,0.11764705882352941,0.27450980392156865,0.21568627450980393,0.37254901960784315
0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,"Math, Sciences, and Engineering",15648,0.13043478260869565,0.2826086956521739,0.13043478260869565,0.3695652173913043
0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,"Public Service, Law, and Policy",15649,0.11538461538461539,,0.2692307692307692,0.4230769230769231
0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,"Public Service, Law, and Policy",15650,0.21212121212121213,0.030303030303030304,0.24242424242424243,0.36363636363636365
1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,Business and Communication,15651,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.21666666666666667
1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,"Math, Sciences, and Engineering",15652,0.19047619047619047,0.14285714285714285,0.15873015873015872,0.4444444444444444
1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,Social Sciences,15653,0.3333333333333333,0.3111111111111111,0.15555555555555556,0.2
0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,Social Sciences,15654,0.13793103448275862,0.2413793103448276,0.20689655172413793,0.41379310344827586
0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,"Math, Sciences, and Engineering",15655,0.11538461538461539,0.19230769230769232,0.1346153846153846,0.4807692307692308
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"Math, Sciences, and Engineering",15656,0.3333333333333333,,0.3333333333333333,0.16666666666666666
0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,"Public Service, Law, and Policy",15657,0.22448979591836735,0.2857142857142857,0.1836734693877551,0.22448979591836735
1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,"Math, Sciences, and Engineering",15658,0.3333333333333333,0.027777777777777776,0.2222222222222222,0.3055555555555556
1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,"Math, Sciences, and Engineering",15659,0.2926829268292683,0.0975609756097561,0.14634146341463414,0.4634146341463415
1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,Social Sciences,15660,0.2222222222222222,0.16666666666666666,0.18518518518518517,0.35185185185185186
0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,"Math, Sciences, and Engineering",15661,0.2222222222222222,0.1111111111111111,0.28888888888888886,0.37777777777777777
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,"Public Service, Law, and Policy",15662,0.34285714285714286,0.14285714285714285,0.22857142857142856,0.2857142857142857
0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,"Public Service, Law, and Policy",15663,0.17142857142857143,0.02857142857142857,0.2571428571428571,0.5142857142857142
0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,"Public Service, Law, and Policy",15664,0.08695652173913043,0.391304347826087,0.34782608695652173,0.13043478260869565
0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,"Math, Sciences, and Engineering",15665,0.05128205128205128,0.2564102564102564,0.23076923076923078,0.46153846153846156
0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,"Public Service, Law, and Policy",15666,0.15,0.05,0.45,0.1
1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,Business and Communication,15667,0.2916666666666667,0.10416666666666667,0.25,0.3541666666666667
0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,"Public Service, Law, and Policy",15668,0.2962962962962963,0.14814814814814814,0.07407407407407407,0.3333333333333333
0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,Social Sciences,15669,0.20454545454545456,0.20454545454545456,0.1590909090909091,0.4090909090909091
1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,"Math, Sciences, and Engineering",15670,0.2459016393442623,0.22950819672131148,0.19672131147540983,0.32786885245901637
1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,"Math, Sciences, and Engineering",15671,0.22727272727272727,0.19696969696969696,0.16666666666666666,0.4090909090909091
1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,Social Sciences,15672,0.48,0.16,0.12,0.08
0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,Social Sciences,15673,0.0851063829787234,0.2127659574468085,0.2553191489361702,0.425531914893617
1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,Social Sciences,15674,0.2826086956521739,0.1956521739130435,0.17391304347826086,0.2608695652173913
1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,Social Sciences,15675,0.2692307692307692,0.2692307692307692,0.21153846153846154,0.17307692307692307
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,"Public Service, Law, and Policy",15676,0.09090909090909091,0.045454545454545456,0.3181818181818182,0.36363636363636365
0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,Business and Communication,15677,0.075,0.225,0.125,0.475
1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,Business and Communication,15678,0.37142857142857144,0.14285714285714285,0.2857142857142857,0.05714285714285714
0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,"Public Service, Law, and Policy",15679,0.14705882352941177,,0.3235294117647059,0.5294117647058824
0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,"Math, Sciences, and Engineering",15680,0.1111111111111111,0.2222222222222222,0.15873015873015872,0.42857142857142855
0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,Creative Arts,15681,0.2,0.3333333333333333,0.23333333333333334,0.06666666666666667
1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,"Public Service, Law, and Policy",15682,0.22727272727272727,0.022727272727272728,0.3181818181818182,0.4318181818181818
0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,"Public Service, Law, and Policy",15683,0.11764705882352941,,0.23529411764705882,0.5
0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,Social Sciences,15684,0.13953488372093023,0.11627906976744186,0.2558139534883721,0.3953488372093023
1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,Business and Communication,15685,0.4411764705882353,0.38235294117647056,0.08823529411764706,0.08823529411764706
1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,Business and Communication,15686,0.32608695652173914,0.10869565217391304,0.30434782608695654,0.2608695652173913
1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",15687,0.24528301886792453,,0.18867924528301888,0.49056603773584906
0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",15688,0.11764705882352941,0.2647058823529412,0.08823529411764706,0.5
0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,Social Sciences,15689,0.19444444444444445,0.3611111111111111,0.25,0.08333333333333333
0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,"Math, Sciences, and Engineering",15690,0.125,0.25,0.19642857142857142,0.3392857142857143
0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,Creative Arts,15691,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.3448275862068966
0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,Social Sciences,15692,0.13157894736842105,0.34210526315789475,0.15789473684210525,0.23684210526315788
0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,Business and Communication,15693,0.3333333333333333,0.23809523809523808,0.2857142857142857,0.09523809523809523
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,"Math, Sciences, and Engineering",15694,0.22727272727272727,0.022727272727272728,0.22727272727272727,0.4090909090909091
1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,"Math, Sciences, and Engineering",15695,0.28205128205128205,0.02564102564102564,0.23076923076923078,0.3333333333333333
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,Social Sciences,15696,0.2413793103448276,0.2413793103448276,0.10344827586206896,0.3275862068965517
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Business and Communication,15697,0.4,0.36,,0.08
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,"Math, Sciences, and Engineering",15698,0.24444444444444444,0.1111111111111111,0.17777777777777778,0.37777777777777777
0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,"Public Service, Law, and Policy",15699,0.17073170731707318,0.3170731707317073,0.12195121951219512,0.3902439024390244
0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,"Math, Sciences, and Engineering",15700,0.20754716981132076,0.07547169811320754,0.20754716981132076,0.49056603773584906
0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,Business and Communication,15701,0.23809523809523808,,0.14285714285714285,0.5714285714285714
0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,Business and Communication,15702,0.3888888888888889,0.05555555555555555,0.3888888888888889,0.1111111111111111
1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Math, Sciences, and Engineering",15703,0.38235294117647056,0.11764705882352941,0.17647058823529413,0.3235294117647059
1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,Social Sciences,15704,0.30434782608695654,0.30434782608695654,0.10869565217391304,0.1956521739130435
0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,"Public Service, Law, and Policy",15705,0.16,0.28,0.22,0.24
1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,"Math, Sciences, and Engineering",15706,0.21428571428571427,0.07142857142857142,0.19642857142857142,0.5
0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,"Public Service, Law, and Policy",15707,0.16666666666666666,0.11904761904761904,0.2619047619047619,0.42857142857142855
0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,"Public Service, Law, and Policy",15708,0.21212121212121213,0.2727272727272727,0.15151515151515152,0.24242424242424243
0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,Business and Communication,15709,0.2,0.36,0.12,0.32
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"Public Service, Law, and Policy",15710,0.13636363636363635,,0.09090909090909091,0.7727272727272727
