q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,math_sciences_and_engineering_proba,creative_arts_proba,social_sciences_proba,public_service_law_and_policy_proba
1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,"Public Service, Law, and Policy",8495,0.1917808219178082,0.3424657534246575,0.0684931506849315,0.1232876712328767,0.273972602739726
0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,"Public Service, Law, and Policy",8496,0.25263157894736843,0.3684210526315789,0.07368421052631578,0.17894736842105263,0.12631578947368421
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,"Math, Sciences, and Engineering",8497,0.2835820895522388,0.417910447761194,0.13432835820895522,0.05970149253731343,0.1044776119402985
1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Creative Arts,8498,0.1746031746031746,0.4444444444444444,0.047619047619047616,0.031746031746031744,0.30158730158730157
1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,Business and Communication,8499,0.26595744680851063,0.2765957446808511,0.031914893617021274,0.22340425531914893,0.20212765957446807
0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,Business and Communication,8500,0.20512820512820512,0.2692307692307692,0.05128205128205128,0.2564102564102564,0.21794871794871795
1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,"Math, Sciences, and Engineering",8501,0.16853932584269662,0.38202247191011235,0.033707865168539325,0.21348314606741572,0.20224719101123595
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Creative Arts,8502,0.17307692307692307,0.3269230769230769,0.038461538461538464,0.23076923076923078,0.23076923076923078
1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,Social Sciences,8503,0.25263157894736843,0.30526315789473685,0.07368421052631578,0.2,0.16842105263157894
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,"Math, Sciences, and Engineering",8504,0.2631578947368421,0.3815789473684211,0.11842105263157894,0.07894736842105263,0.15789473684210525
1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,Business and Communication,8505,0.25,0.25,0.08695652173913043,0.21739130434782608,0.1956521739130435
0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,"Math, Sciences, and Engineering",8506,0.2037037037037037,0.2962962962962963,0.09259259259259259,0.2777777777777778,0.12962962962962962
1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,Social Sciences,8507,0.2077922077922078,0.3246753246753247,0.07792207792207792,0.19480519480519481,0.19480519480519481
1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"Public Service, Law, and Policy",8508,0.18867924528301888,0.37735849056603776,0.05660377358490566,0.1320754716981132,0.24528301886792453
0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,Business and Communication,8509,0.15492957746478872,0.36619718309859156,0.08450704225352113,0.22535211267605634,0.16901408450704225
1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",8510,0.2345679012345679,0.30864197530864196,0.07407407407407407,0.13580246913580246,0.24691358024691357
1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,Social Sciences,8511,0.29577464788732394,0.16901408450704225,0.1267605633802817,0.15492957746478872,0.2535211267605634
1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,"Public Service, Law, and Policy",8512,0.19718309859154928,0.352112676056338,0.09859154929577464,0.08450704225352113,0.2676056338028169
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,Business and Communication,8513,0.41304347826086957,0.2608695652173913,0.043478260869565216,0.10869565217391304,0.17391304347826086
0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,"Math, Sciences, and Engineering",8514,0.24675324675324675,0.35064935064935066,0.05194805194805195,0.12987012987012986,0.22077922077922077
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,Business and Communication,8515,0.3090909090909091,0.23636363636363636,0.12727272727272726,0.10909090909090909,0.21818181818181817
0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,"Math, Sciences, and Engineering",8516,0.18181818181818182,0.37662337662337664,0.1038961038961039,0.14285714285714285,0.19480519480519481
0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,"Math, Sciences, and Engineering",8517,0.2222222222222222,0.36666666666666664,0.07777777777777778,0.16666666666666666,0.16666666666666666
1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,"Public Service, Law, and Policy",8518,0.26744186046511625,0.2558139534883721,0.046511627906976744,0.20930232558139536,0.22093023255813954
0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,Business and Communication,8519,0.17142857142857143,0.3,0.08571428571428572,0.17142857142857143,0.2714285714285714
0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,Business and Communication,8520,0.2972972972972973,0.2702702702702703,0.05405405405405406,0.24324324324324326,0.13513513513513514
0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,"Math, Sciences, and Engineering",8521,0.1794871794871795,0.2564102564102564,0.05128205128205128,0.2564102564102564,0.2564102564102564
1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,Business and Communication,8522,0.2903225806451613,0.1774193548387097,0.04838709677419355,0.1774193548387097,0.3064516129032258
1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,"Public Service, Law, and Policy",8523,0.20833333333333334,0.375,0.08333333333333333,0.1111111111111111,0.2222222222222222
0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,Social Sciences,8524,0.2037037037037037,0.2037037037037037,0.14814814814814814,0.25925925925925924,0.18518518518518517
0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,Social Sciences,8525,0.10204081632653061,0.42857142857142855,0.09183673469387756,0.16326530612244897,0.21428571428571427
1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,Social Sciences,8526,0.24705882352941178,0.4,0.08235294117647059,0.12941176470588237,0.1411764705882353
0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,Business and Communication,8527,0.21212121212121213,0.5,0.045454545454545456,0.12121212121212122,0.12121212121212122
1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,Social Sciences,8528,0.14606741573033707,0.449438202247191,0.033707865168539325,0.15730337078651685,0.21348314606741572
1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,Business and Communication,8529,0.27586206896551724,0.20689655172413793,0.08045977011494253,0.27586206896551724,0.16091954022988506
0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,"Public Service, Law, and Policy",8530,0.2413793103448276,0.39080459770114945,0.06896551724137931,0.14942528735632185,0.14942528735632185
0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,Business and Communication,8531,0.3048780487804878,0.24390243902439024,0.07317073170731707,0.1951219512195122,0.18292682926829268
1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,Social Sciences,8532,0.27,0.27,0.02,0.22,0.22
0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,Business and Communication,8533,0.25471698113207547,0.33962264150943394,0.05660377358490566,0.1792452830188679,0.16981132075471697
1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,Business and Communication,8534,0.24324324324324326,0.32432432432432434,0.02702702702702703,0.24324324324324326,0.16216216216216217
1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,Social Sciences,8535,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.23684210526315788,0.18421052631578946
1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,Business and Communication,8536,0.2235294117647059,0.4,0.011764705882352941,0.1411764705882353,0.2235294117647059
0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,"Public Service, Law, and Policy",8537,0.16,0.44,0.09333333333333334,0.2,0.10666666666666667
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"Math, Sciences, and Engineering",8538,0.23076923076923078,0.11538461538461539,0.11538461538461539,0.34615384615384615,0.19230769230769232
1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,"Public Service, Law, and Policy",8539,0.2111111111111111,0.34444444444444444,0.07777777777777778,0.12222222222222222,0.24444444444444444
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Public Service, Law, and Policy",8540,0.18309859154929578,0.36619718309859156,0.08450704225352113,0.1267605633802817,0.23943661971830985
0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,Social Sciences,8541,0.21505376344086022,0.3978494623655914,0.08602150537634409,0.15053763440860216,0.15053763440860216
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,"Public Service, Law, and Policy",8542,0.24074074074074073,0.46296296296296297,0.037037037037037035,0.07407407407407407,0.18518518518518517
0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,Business and Communication,8543,0.22772277227722773,0.3465346534653465,0.0297029702970297,0.19801980198019803,0.19801980198019803
1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,"Math, Sciences, and Engineering",8544,0.21875,0.421875,0.03125,0.15625,0.171875
0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",8545,0.20238095238095238,0.4166666666666667,0.03571428571428571,0.13095238095238096,0.21428571428571427
1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,"Math, Sciences, and Engineering",8546,0.27710843373493976,0.3253012048192771,0.04819277108433735,0.20481927710843373,0.14457831325301204
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,Business and Communication,8547,0.2894736842105263,0.05263157894736842,0.05263157894736842,0.39473684210526316,0.21052631578947367
0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,"Math, Sciences, and Engineering",8548,0.25,0.375,0.10227272727272728,0.1590909090909091,0.11363636363636363
0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,Business and Communication,8549,0.2727272727272727,0.30303030303030304,0.12121212121212122,0.09090909090909091,0.21212121212121213
0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,Social Sciences,8550,0.18571428571428572,0.2857142857142857,0.11428571428571428,0.18571428571428572,0.22857142857142856
0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,Social Sciences,8551,0.26744186046511625,0.3023255813953488,0.03488372093023256,0.19767441860465115,0.19767441860465115
1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,Social Sciences,8552,0.2268041237113402,0.44329896907216493,0.061855670103092786,0.1134020618556701,0.15463917525773196
1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,"Math, Sciences, and Engineering",8553,0.1780821917808219,0.4794520547945205,0.0547945205479452,0.0547945205479452,0.2328767123287671
1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,Social Sciences,8554,0.20833333333333334,0.35833333333333334,0.058333333333333334,0.16666666666666666,0.20833333333333334
0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,"Math, Sciences, and Engineering",8555,0.23333333333333334,0.3,0.11666666666666667,0.2,0.15
0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,Business and Communication,8556,0.2,0.5125,0.05,0.1,0.1375
1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,"Public Service, Law, and Policy",8557,0.22727272727272727,0.38636363636363635,0.03409090909090909,0.10227272727272728,0.25
1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,"Math, Sciences, and Engineering",8558,0.16176470588235295,0.27941176470588236,0.058823529411764705,0.19117647058823528,0.3088235294117647
0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,"Math, Sciences, and Engineering",8559,0.16842105263157894,0.3894736842105263,0.042105263157894736,0.16842105263157894,0.23157894736842105
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"Public Service, Law, and Policy",8560,0.2,0.425,0.1,0.1,0.175
1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,"Math, Sciences, and Engineering",8561,0.17391304347826086,0.37681159420289856,0.11594202898550725,0.08695652173913043,0.2463768115942029
0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,"Public Service, Law, and Policy",8562,0.2235294117647059,0.4235294117647059,0.07058823529411765,0.058823529411764705,0.2235294117647059
0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,Creative Arts,8563,0.20512820512820512,0.3076923076923077,0.15384615384615385,0.10256410256410256,0.23076923076923078
1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,"Public Service, Law, and Policy",8564,0.2235294117647059,0.3764705882352941,0.047058823529411764,0.17647058823529413,0.17647058823529413
0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,"Math, Sciences, and Engineering",8565,0.2857142857142857,0.2698412698412698,0.031746031746031744,0.30158730158730157,0.1111111111111111
1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,Creative Arts,8566,0.12631578947368421,0.43157894736842106,0.021052631578947368,0.21052631578947367,0.21052631578947367
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Creative Arts,8567,0.29545454545454547,0.3181818181818182,0.06818181818181818,0.045454545454545456,0.2727272727272727
1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,Social Sciences,8568,0.2073170731707317,0.23170731707317074,0.0975609756097561,0.24390243902439024,0.21951219512195122
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",8569,0.3958333333333333,0.1875,0.041666666666666664,0.125,0.25
0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,Business and Communication,8570,0.30434782608695654,0.30434782608695654,0.028985507246376812,0.14492753623188406,0.21739130434782608
1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,Social Sciences,8571,0.24444444444444444,0.3333333333333333,0.1,0.08888888888888889,0.23333333333333334
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"Math, Sciences, and Engineering",8572,0.14814814814814814,0.5555555555555556,0.07407407407407407,0.07407407407407407,0.14814814814814814
0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",8573,0.20454545454545456,0.42045454545454547,0.045454545454545456,0.07954545454545454,0.25
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,Creative Arts,8574,0.17142857142857143,0.35714285714285715,0.1,0.21428571428571427,0.15714285714285714
0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,Social Sciences,8575,0.3333333333333333,0.30303030303030304,0.045454545454545456,0.16666666666666666,0.15151515151515152
0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,Business and Communication,8576,0.24324324324324326,0.35135135135135137,0.0945945945945946,0.10810810810810811,0.20270270270270271
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Social Sciences,8577,0.08888888888888889,0.4666666666666667,0.044444444444444446,0.06666666666666667,0.3333333333333333
1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,Business and Communication,8578,0.18571428571428572,0.35714285714285715,0.02857142857142857,0.18571428571428572,0.24285714285714285
0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,"Math, Sciences, and Engineering",8579,0.13513513513513514,0.4864864864864865,0.04054054054054054,0.20270270270270271,0.13513513513513514
1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,"Math, Sciences, and Engineering",8580,0.20224719101123595,0.39325842696629215,0.07865168539325842,0.11235955056179775,0.21348314606741572
0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,"Math, Sciences, and Engineering",8581,0.18072289156626506,0.3614457831325301,0.10843373493975904,0.1566265060240964,0.1927710843373494
0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,Business and Communication,8582,0.2159090909090909,0.3181818181818182,0.09090909090909091,0.19318181818181818,0.18181818181818182
1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,Social Sciences,8583,0.15384615384615385,0.2692307692307692,0.11538461538461539,0.24358974358974358,0.21794871794871795
1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,Social Sciences,8584,0.2537313432835821,0.208955223880597,0.13432835820895522,0.16417910447761194,0.23880597014925373
1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,Business and Communication,8585,0.2413793103448276,0.3103448275862069,0.022988505747126436,0.1839080459770115,0.2413793103448276
0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,Business and Communication,8586,0.21875,0.3125,0.125,0.140625,0.203125
1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,"Math, Sciences, and Engineering",8587,0.1348314606741573,0.449438202247191,0.06741573033707865,0.16853932584269662,0.1797752808988764
1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,"Public Service, Law, and Policy",8588,0.1724137931034483,0.367816091954023,0.034482758620689655,0.20689655172413793,0.21839080459770116
1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",8589,0.16,0.38,0.14,0.04,0.28
1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,Business and Communication,8590,0.26666666666666666,0.4166666666666667,0.03333333333333333,0.08333333333333333,0.2
1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,Social Sciences,8591,0.17543859649122806,0.3157894736842105,0.10526315789473684,0.2631578947368421,0.14035087719298245
1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,"Public Service, Law, and Policy",8592,0.2,0.5294117647058824,0.03529411764705882,0.047058823529411764,0.18823529411764706
0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,Social Sciences,8593,0.18627450980392157,0.4117647058823529,0.06862745098039216,0.17647058823529413,0.1568627450980392
1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,"Math, Sciences, and Engineering",8594,0.2857142857142857,0.4,0.11428571428571428,0.08571428571428572,0.11428571428571428
0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,Social Sciences,8595,0.24,0.25333333333333335,0.10666666666666667,0.22666666666666666,0.17333333333333334
1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,"Math, Sciences, and Engineering",8596,0.1794871794871795,0.5,0.08974358974358974,0.07692307692307693,0.15384615384615385
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,"Math, Sciences, and Engineering",8597,0.140625,0.390625,0.09375,0.1875,0.1875
0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,"Math, Sciences, and Engineering",8598,0.23684210526315788,0.4342105263157895,0.02631578947368421,0.07894736842105263,0.2236842105263158
1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,"Math, Sciences, and Engineering",8599,0.2222222222222222,0.34444444444444444,0.06666666666666667,0.14444444444444443,0.2222222222222222
1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,"Public Service, Law, and Policy",8600,0.22784810126582278,0.24050632911392406,0.10126582278481013,0.189873417721519,0.24050632911392406
0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,"Math, Sciences, and Engineering",8601,0.12903225806451613,0.4731182795698925,0.08602150537634409,0.08602150537634409,0.22580645161290322
1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,Business and Communication,8602,0.26881720430107525,0.3010752688172043,0.03225806451612903,0.1935483870967742,0.20430107526881722
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,Business and Communication,8603,0.3125,0.25,0.0625,0.125,0.25
0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,Social Sciences,8604,0.1875,0.20833333333333334,0.10416666666666667,0.375,0.125
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"Public Service, Law, and Policy",8605,0.14285714285714285,0.42857142857142855,0.047619047619047616,0.09523809523809523,0.2857142857142857
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,"Math, Sciences, and Engineering",8606,0.1744186046511628,0.5,0.06976744186046512,0.023255813953488372,0.23255813953488372
1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,"Math, Sciences, and Engineering",8607,0.14666666666666667,0.36,0.09333333333333334,0.16,0.24
0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,"Math, Sciences, and Engineering",8608,0.23076923076923078,0.4,0.1076923076923077,0.03076923076923077,0.23076923076923078
0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,"Math, Sciences, and Engineering",8609,0.22727272727272727,0.3181818181818182,0.10606060606060606,0.10606060606060606,0.24242424242424243
1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,"Math, Sciences, and Engineering",8610,0.3050847457627119,0.3220338983050847,0.0847457627118644,0.1016949152542373,0.1864406779661017
1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,Creative Arts,8611,0.24390243902439024,0.3170731707317073,0.08536585365853659,0.12195121951219512,0.23170731707317074
0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,Social Sciences,8612,0.1927710843373494,0.4819277108433735,0.060240963855421686,0.08433734939759036,0.18072289156626506
1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,Business and Communication,8613,0.26136363636363635,0.38636363636363635,0.03409090909090909,0.10227272727272728,0.2159090909090909
0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,"Math, Sciences, and Engineering",8614,0.21518987341772153,0.4177215189873418,0.06329113924050633,0.11392405063291139,0.189873417721519
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,Business and Communication,8615,0.22580645161290322,0.4032258064516129,0.06451612903225806,0.06451612903225806,0.24193548387096775
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,Business and Communication,8616,0.13924050632911392,0.3291139240506329,0.0759493670886076,0.25316455696202533,0.20253164556962025
1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,Social Sciences,8617,0.175,0.35,0.1,0.175,0.2
0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,Business and Communication,8618,0.16901408450704225,0.4647887323943662,0.04225352112676056,0.07042253521126761,0.2535211267605634
0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,"Math, Sciences, and Engineering",8619,0.17204301075268819,0.44086021505376344,0.043010752688172046,0.1935483870967742,0.15053763440860216
1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,"Public Service, Law, and Policy",8620,0.22916666666666666,0.3645833333333333,0.03125,0.17708333333333334,0.19791666666666666
0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,Creative Arts,8621,0.18604651162790697,0.20930232558139536,0.18604651162790697,0.3023255813953488,0.11627906976744186
0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,"Math, Sciences, and Engineering",8622,0.25316455696202533,0.35443037974683544,0.08860759493670886,0.16455696202531644,0.13924050632911392
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Business and Communication,8623,0.3125,0.1875,0.125,0.125,0.25
0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,"Math, Sciences, and Engineering",8624,0.1724137931034483,0.3793103448275862,0.08045977011494253,0.20689655172413793,0.16091954022988506
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,"Public Service, Law, and Policy",8625,0.2127659574468085,0.3404255319148936,0.0425531914893617,0.23404255319148937,0.1702127659574468
0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,"Math, Sciences, and Engineering",8626,0.22448979591836735,0.40816326530612246,0.08163265306122448,0.12244897959183673,0.16326530612244897
0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,Social Sciences,8627,0.1875,0.5,0.0625,0.046875,0.203125
1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,Creative Arts,8628,0.2236842105263158,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.25
0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,Business and Communication,8629,0.15151515151515152,0.42424242424242425,0.12121212121212122,0.07575757575757576,0.22727272727272727
0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,Creative Arts,8630,0.1724137931034483,0.43103448275862066,0.06896551724137931,0.06896551724137931,0.25862068965517243
